Symbol,DateTime,Open,High,Low,Close,Volume
SPY,2024-04-20 14:30:00,467.19,467.51,466.52,466.85,4191877
SPY,2024-04-20 15:30:00,466.31,466.89,465.14,466.71,3112664
SPY,2024-04-20 16:30:00,465.47,465.66,464.42,465.22,4206086
SPY,2024-04-20 17:30:00,464.25,465.48,464.09,464.72,2235484
SPY,2024-04-20 18:30:00,463.58,464.29,462.52,462.73,3635374
SPY,2024-04-20 19:30:00,462.30,463.02,460.46,461.44,3386494
SPY,2024-04-20 20:30:00,461.73,461.86,460.56,460.70,344242
SPY,2024-04-20 21:30:00,459.72,459.89,459.52,459.60,3379671
SPY,2024-04-20 22:30:00,459.44,460.36,458.71,458.99,2778330
SPY,2024-04-20 23:30:00,458.65,459.15,457.96,457.96,734936
SPY,2024-04-21 00:30:00,458.46,460.13,458.42,458.64,1977339
SPY,2024-04-21 01:30:00,459.10,461.08,458.02,459.93,3493232
SPY,2024-04-21 02:30:00,458.88,460.37,458.55,459.52,3399811
SPY,2024-04-21 03:30:00,459.63,460.55,458.31,459.89,163547
SPY,2024-04-21 04:30:00,460.35,460.59,459.30,459.30,3693665
SPY,2024-04-21 05:30:00,458.37,459.91,457.15,457.83,2413147
SPY,2024-04-21 06:30:00,458.34,460.02,458.09,459.38,2260836
SPY,2024-04-21 07:30:00,458.07,458.78,457.46,458.18,1723155
SPY,2024-04-21 08:30:00,459.34,460.58,458.39,460.11,2512818
SPY,2024-04-21 09:30:00,461.03,461.20,459.44,460.28,590034
SPY,2024-04-21 10:30:00,461.34,462.29,459.99,462.26,2195935
SPY,2024-04-21 11:30:00,462.34,462.71,460.67,460.93,4976877
SPY,2024-04-21 12:30:00,461.51,462.43,460.86,462.40,3970073
SPY,2024-04-21 13:30:00,460.96,462.94,459.85,462.61,3449814
SPY,2024-04-21 14:30:00,462.77,463.26,462.23,463.19,1305428
SPY,2024-04-21 15:30:00,463.43,464.60,462.44,463.22,2617706
SPY,2024-04-21 16:30:00,462.76,463.57,462.10,462.63,932832
SPY,2024-04-21 17:30:00,462.70,463.88,461.30,461.65,2328484
SPY,2024-04-21 18:30:00,463.11,464.22,462.10,462.30,2255172
SPY,2024-04-21 19:30:00,461.09,461.48,459.91,460.08,2433526
SPY,2024-04-21 20:30:00,460.39,460.46,459.75,460.30,4651189
SPY,2024-04-21 21:30:00,459.34,459.91,458.74,458.83,4379700
SPY,2024-04-21 22:30:00,459.01,459.69,458.96,459.42,2010859
SPY,2024-04-21 23:30:00,460.58,460.71,458.69,459.24,3615180
SPY,2024-04-22 00:30:00,460.41,462.13,458.55,460.64,2106757
SPY,2024-04-22 01:30:00,459.90,461.61,459.48,460.32,4597376
SPY,2024-04-22 02:30:00,459.64,461.41,457.96,460.09,1082637
SPY,2024-04-22 03:30:00,461.16,462.78,459.69,462.20,3075782
SPY,2024-04-22 04:30:00,461.89,461.93,460.95,461.89,2738297
SPY,2024-04-22 05:30:00,462.36,462.90,461.69,462.18,1175932
SPY,2024-04-22 06:30:00,462.95,464.50,461.56,463.09,3310658
SPY,2024-04-22 07:30:00,461.59,463.13,460.66,461.40,657823
SPY,2024-04-22 08:30:00,460.54,460.59,460.51,460.57,146712
SPY,2024-04-22 09:30:00,459.46,459.69,457.98,458.11,962538
SPY,2024-04-22 10:30:00,459.55,460.92,457.55,458.62,3414531
SPY,2024-04-22 11:30:00,458.06,460.03,456.58,459.36,4624305
SPY,2024-04-22 12:30:00,459.55,459.79,457.98,459.65,4875921
SPY,2024-04-22 13:30:00,459.14,459.19,458.02,458.39,2003635
SPY,2024-04-22 14:30:00,459.40,459.71,458.15,458.92,594403
SPY,2024-04-22 15:30:00,458.42,458.99,457.62,458.60,3748571
SPY,2024-04-22 16:30:00,459.51,460.60,458.08,460.38,853831
SPY,2024-04-22 17:30:00,459.23,460.03,458.29,458.40,740567
SPY,2024-04-22 18:30:00,457.66,458.42,456.11,457.39,3832629
SPY,2024-04-22 19:30:00,457.50,459.44,457.32,457.52,2528820
SPY,2024-04-22 20:30:00,456.43,456.87,455.34,456.27,1612037
SPY,2024-04-22 21:30:00,457.42,459.26,456.37,457.56,1686721
SPY,2024-04-22 22:30:00,457.72,459.30,455.77,456.84,530278
SPY,2024-04-22 23:30:00,456.47,457.40,455.62,455.68,2767561
SPY,2024-04-23 00:30:00,454.20,455.79,453.02,455.67,862876
SPY,2024-04-23 01:30:00,455.51,455.53,453.97,454.79,3716689
SPY,2024-04-23 02:30:00,456.25,457.48,455.53,457.44,3418825
SPY,2024-04-23 03:30:00,457.64,459.49,456.40,457.79,1536654
SPY,2024-04-23 04:30:00,457.81,458.93,456.73,458.47,1173806
SPY,2024-04-23 05:30:00,459.64,461.43,458.36,458.38,2510160
SPY,2024-04-23 06:30:00,458.33,460.13,458.30,459.10,3706194
SPY,2024-04-23 07:30:00,459.06,460.16,457.19,458.63,2011577
SPY,2024-04-23 08:30:00,458.27,458.82,456.65,458.42,4059599
SPY,2024-04-23 09:30:00,458.41,459.56,456.82,458.64,4131660
SPY,2024-04-23 10:30:00,457.63,457.78,455.79,456.20,4326117
SPY,2024-04-23 11:30:00,456.60,458.07,456.50,457.87,3914834
SPY,2024-04-23 12:30:00,458.73,460.00,458.11,459.97,1246456
SPY,2024-04-23 13:30:00,459.63,461.54,458.75,460.00,1935621
SPY,2024-04-23 14:30:00,460.38,460.41,458.99,459.01,697098
SPY,2024-04-23 15:30:00,457.67,457.97,455.92,457.54,3346592
SPY,2024-04-23 16:30:00,458.37,460.06,457.68,459.72,3871297
SPY,2024-04-23 17:30:00,458.61,459.38,458.01,458.18,1316921
SPY,2024-04-23 18:30:00,457.10,458.23,456.17,457.09,4887815
SPY,2024-04-23 19:30:00,456.41,457.63,455.24,456.66,4854735
SPY,2024-04-23 20:30:00,456.52,457.18,454.61,455.50,130636
SPY,2024-04-23 21:30:00,456.21,457.09,455.31,455.54,2841476
SPY,2024-04-23 22:30:00,455.27,456.79,453.69,454.85,2756207
SPY,2024-04-23 23:30:00,455.73,457.56,455.55,455.75,4491206
SPY,2024-04-24 00:30:00,454.27,455.62,454.06,454.72,4512385
SPY,2024-04-24 01:30:00,455.42,455.91,455.36,455.90,4947885
SPY,2024-04-24 02:30:00,457.22,458.43,456.58,456.61,1490619
SPY,2024-04-24 03:30:00,456.62,458.61,454.64,455.85,461816
SPY,2024-04-24 04:30:00,455.72,456.97,455.58,456.30,2249691
SPY,2024-04-24 05:30:00,456.02,456.24,454.62,454.67,3086564
SPY,2024-04-24 06:30:00,456.16,457.02,454.91,455.34,3323080
SPY,2024-04-24 07:30:00,456.40,458.37,454.85,457.57,2601548
SPY,2024-04-24 08:30:00,456.93,458.59,456.31,458.23,3944657
SPY,2024-04-24 09:30:00,459.15,460.57,459.03,459.82,1932859
SPY,2024-04-24 10:30:00,461.26,461.48,460.85,461.24,1816656
SPY,2024-04-24 11:30:00,459.92,461.16,458.69,461.03,2176216
SPY,2024-04-24 12:30:00,460.97,462.78,460.18,461.20,2593776
SPY,2024-04-24 13:30:00,461.38,463.10,460.74,461.37,2784135
SPY,2024-04-24 14:30:00,460.73,462.15,459.26,460.10,4931633
SPY,2024-04-24 15:30:00,461.09,461.15,459.58,459.84,4869948
SPY,2024-04-24 16:30:00,460.97,461.55,460.57,460.80,1734541
SPY,2024-04-24 17:30:00,460.30,461.61,459.59,460.67,4775927
SPY,2024-04-24 18:30:00,459.49,460.25,459.33,459.52,1137780
SPY,2024-04-24 19:30:00,458.22,459.25,458.04,458.51,471051
SPY,2024-04-24 20:30:00,459.55,460.37,459.10,460.30,900376
SPY,2024-04-24 21:30:00,459.73,460.07,458.52,459.17,1625796
SPY,2024-04-24 22:30:00,458.28,459.99,457.40,457.88,3196344
SPY,2024-04-24 23:30:00,458.95,460.31,457.33,458.29,4334446
SPY,2024-04-25 00:30:00,458.90,460.58,457.69,458.76,3163877
SPY,2024-04-25 01:30:00,458.91,460.19,457.93,458.97,4330743
SPY,2024-04-25 02:30:00,459.92,460.93,459.47,460.35,3944487
SPY,2024-04-25 03:30:00,460.15,461.19,458.60,459.54,4616344
SPY,2024-04-25 04:30:00,460.04,461.12,459.02,460.53,2297533
SPY,2024-04-25 05:30:00,461.92,462.06,460.31,461.37,682043
SPY,2024-04-25 06:30:00,460.81,461.10,460.58,460.66,3780557
SPY,2024-04-25 07:30:00,460.74,461.74,459.82,461.03,1441687
SPY,2024-04-25 08:30:00,461.43,463.08,461.38,462.62,1262095
SPY,2024-04-25 09:30:00,462.19,462.60,460.50,461.56,4637647
SPY,2024-04-25 10:30:00,460.40,460.92,459.02,459.10,784447
SPY,2024-04-25 11:30:00,457.61,458.14,456.51,457.27,4549258
SPY,2024-04-25 12:30:00,456.44,457.26,454.65,455.60,3812495
SPY,2024-04-25 13:30:00,454.57,455.07,453.07,454.06,1476561
SPY,2024-04-25 14:30:00,453.77,454.65,453.19,454.63,2544036
SPY,2024-04-25 15:30:00,455.84,457.43,454.46,455.72,3724366
SPY,2024-04-25 16:30:00,454.55,454.59,453.32,454.20,346832
SPY,2024-04-25 17:30:00,455.44,456.87,454.57,456.71,954460
SPY,2024-04-25 18:30:00,458.10,458.42,457.02,457.42,4200809
SPY,2024-04-25 19:30:00,457.71,457.83,457.00,457.68,2816027
SPY,2024-04-25 20:30:00,458.74,460.65,458.60,458.72,4566265
SPY,2024-04-25 21:30:00,459.46,460.54,458.68,460.28,4800391
SPY,2024-04-25 22:30:00,461.64,461.96,460.25,460.51,1611947
SPY,2024-04-25 23:30:00,460.87,462.02,460.41,461.53,4381247
SPY,2024-04-26 00:30:00,460.21,461.57,458.53,460.87,3720696
SPY,2024-04-26 01:30:00,460.43,462.32,458.86,460.05,3458739
SPY,2024-04-26 02:30:00,460.26,461.01,459.15,459.95,3613144
SPY,2024-04-26 03:30:00,460.92,462.82,459.15,461.75,2990632
SPY,2024-04-26 04:30:00,462.51,463.20,460.80,463.05,1874255
SPY,2024-04-26 05:30:00,464.03,464.34,462.22,463.32,1763689
SPY,2024-04-26 06:30:00,462.07,462.57,461.73,462.04,3249469
SPY,2024-04-26 07:30:00,461.20,461.39,460.13,461.09,2720589
SPY,2024-04-26 08:30:00,460.23,460.35,460.14,460.15,332040
SPY,2024-04-26 09:30:00,460.55,460.55,458.67,459.47,3724218
SPY,2024-04-26 10:30:00,458.16,459.04,457.63,457.90,400864
SPY,2024-04-26 11:30:00,456.42,456.77,456.34,456.51,2885107
SPY,2024-04-26 12:30:00,455.51,457.08,455.11,455.17,1795111
SPY,2024-04-26 13:30:00,456.04,456.24,454.05,454.52,3312208
SPY,2024-04-26 14:30:00,454.16,456.02,453.16,455.41,2031044
SPY,2024-04-26 15:30:00,454.52,454.99,453.81,454.29,2691488
SPY,2024-04-26 16:30:00,453.86,455.75,452.88,453.40,1817591
SPY,2024-04-26 17:30:00,453.39,453.80,451.77,452.58,1282512
SPY,2024-04-26 18:30:00,454.07,455.75,454.05,454.70,2796283
SPY,2024-04-26 19:30:00,455.46,456.01,454.23,454.46,4973628
SPY,2024-04-26 20:30:00,453.18,454.63,451.95,452.45,3930698
SPY,2024-04-26 21:30:00,452.59,453.97,452.45,453.31,4603424
SPY,2024-04-26 22:30:00,453.15,454.83,452.27,452.72,1740089
SPY,2024-04-26 23:30:00,452.63,454.38,451.99,452.89,307298
SPY,2024-04-27 00:30:00,452.58,453.65,451.28,451.83,3426374
SPY,2024-04-27 01:30:00,450.88,451.60,450.83,451.59,4197436
SPY,2024-04-27 02:30:00,451.46,452.81,450.53,452.49,4811194
SPY,2024-04-27 03:30:00,453.44,455.22,452.99,455.17,1365660
SPY,2024-04-27 04:30:00,454.85,456.24,454.53,455.37,3368456
SPY,2024-04-27 05:30:00,455.61,456.77,455.49,456.50,4649549
SPY,2024-04-27 06:30:00,455.11,456.60,454.23,455.03,2175716
SPY,2024-04-27 07:30:00,453.86,454.86,452.49,454.36,3987073
SPY,2024-04-27 08:30:00,454.44,454.60,453.89,454.40,1890008
SPY,2024-04-27 09:30:00,455.50,456.45,454.45,455.60,2273634
SPY,2024-04-27 10:30:00,454.76,456.75,453.97,455.73,4769253
SPY,2024-04-27 11:30:00,454.83,456.76,453.91,455.34,4640745
SPY,2024-04-27 12:30:00,455.93,456.21,454.71,454.78,688963
SPY,2024-04-27 13:30:00,454.95,456.01,453.64,455.15,3980357
SPY,2024-04-27 14:30:00,453.76,455.69,453.20,455.49,295599
SPY,2024-04-27 15:30:00,455.18,455.83,454.21,455.19,4126205
SPY,2024-04-27 16:30:00,454.18,454.87,453.92,454.57,577434
SPY,2024-04-27 17:30:00,453.57,453.57,452.50,453.07,4859737
SPY,2024-04-27 18:30:00,453.71,455.29,451.82,453.69,970665
SPY,2024-04-27 19:30:00,452.46,452.77,452.12,452.45,143222
SPY,2024-04-27 20:30:00,452.46,453.46,450.87,450.87,2450117
SPY,2024-04-27 21:30:00,449.65,449.98,449.16,449.71,1314288
SPY,2024-04-27 22:30:00,450.35,451.16,448.96,450.21,2536803
SPY,2024-04-27 23:30:00,448.91,449.63,448.52,449.20,1473033
SPY,2024-04-28 00:30:00,450.45,452.12,448.71,451.93,3710057
SPY,2024-04-28 01:30:00,453.37,453.60,451.48,453.30,209195
SPY,2024-04-28 02:30:00,452.48,452.78,451.37,451.55,269251
SPY,2024-04-28 03:30:00,451.55,452.90,449.99,450.68,1793896
SPY,2024-04-28 04:30:00,451.13,451.54,449.15,450.21,235476
SPY,2024-04-28 05:30:00,450.46,451.61,449.79,450.56,2300851
SPY,2024-04-28 06:30:00,450.94,451.02,449.01,450.30,394795
SPY,2024-04-28 07:30:00,450.33,451.66,448.43,450.47,3891052
SPY,2024-04-28 08:30:00,451.18,452.87,449.87,450.47,1867957
SPY,2024-04-28 09:30:00,449.66,450.68,449.09,449.89,2523119
SPY,2024-04-28 10:30:00,449.62,451.34,447.75,450.54,1784891
SPY,2024-04-28 11:30:00,450.34,451.18,449.34,450.81,871128
SPY,2024-04-28 12:30:00,450.45,450.75,449.68,450.33,2726165
SPY,2024-04-28 13:30:00,449.54,449.97,448.67,449.44,132397
SPY,2024-04-28 14:30:00,449.04,450.82,447.76,450.14,3812818
SPY,2024-04-28 15:30:00,448.67,449.53,446.80,447.84,1520159
SPY,2024-04-28 16:30:00,448.02,449.97,446.94,447.32,4949945
SPY,2024-04-28 17:30:00,446.26,446.45,446.11,446.43,4988074
SPY,2024-04-28 18:30:00,447.08,448.44,445.95,446.52,2580727
SPY,2024-04-28 19:30:00,447.85,448.07,446.00,447.60,4308819
SPY,2024-04-28 20:30:00,449.07,449.11,447.53,447.61,3032455
SPY,2024-04-28 21:30:00,446.35,447.97,445.56,445.64,630712
SPY,2024-04-28 22:30:00,445.60,447.15,444.62,444.71,3170432
SPY,2024-04-28 23:30:00,443.59,445.18,442.56,442.65,4346194
SPY,2024-04-29 00:30:00,442.32,443.49,441.17,442.95,4707984
SPY,2024-04-29 01:30:00,441.53,441.66,439.77,439.78,171610
SPY,2024-04-29 02:30:00,440.21,440.69,439.08,439.30,176132
SPY,2024-04-29 03:30:00,440.64,441.16,440.14,441.04,4766396
SPY,2024-04-29 04:30:00,439.97,441.95,439.75,441.20,3139329
SPY,2024-04-29 05:30:00,442.06,443.55,441.02,442.91,3610300
SPY,2024-04-29 06:30:00,442.08,443.59,441.85,442.28,4779468
SPY,2024-04-29 07:30:00,442.43,443.67,442.31,443.15,926125
SPY,2024-04-29 08:30:00,444.43,445.16,443.84,444.03,3155366
SPY,2024-04-29 09:30:00,444.46,446.41,444.23,445.32,1346640
SPY,2024-04-29 10:30:00,445.58,447.07,444.88,446.59,3789410
SPY,2024-04-29 11:30:00,447.46,448.58,447.14,447.95,2058665
SPY,2024-04-29 12:30:00,446.79,447.38,446.78,447.14,1977249
SPY,2024-04-29 13:30:00,446.27,446.28,446.09,446.27,3436379
SPY,2024-04-29 14:30:00,447.67,448.16,446.08,448.08,816468
SPY,2024-04-29 15:30:00,448.38,449.53,446.66,448.67,703342
SPY,2024-04-29 16:30:00,448.91,450.55,448.56,449.48,4307082
SPY,2024-04-29 17:30:00,449.84,450.64,448.68,450.24,3949765
SPY,2024-04-29 18:30:00,451.14,452.21,450.41,451.87,2984963
SPY,2024-04-29 19:30:00,453.26,454.33,451.38,452.33,2972398
SPY,2024-04-29 20:30:00,453.47,453.98,452.88,453.38,256580
SPY,2024-04-29 21:30:00,453.34,454.84,451.45,453.29,3079764
SPY,2024-04-29 22:30:00,454.69,456.56,454.43,455.08,1065385
SPY,2024-04-29 23:30:00,453.77,454.02,451.92,453.06,145651
SPY,2024-04-30 00:30:00,452.22,453.17,450.72,451.73,4629719
SPY,2024-04-30 01:30:00,452.62,453.33,452.56,452.90,4690686
SPY,2024-04-30 02:30:00,453.06,453.46,452.73,453.44,2943218
SPY,2024-04-30 03:30:00,452.98,453.86,451.33,453.73,2470612
SPY,2024-04-30 04:30:00,452.87,453.21,452.64,452.79,4714953
SPY,2024-04-30 05:30:00,451.48,452.30,451.16,452.24,4046171
SPY,2024-04-30 06:30:00,452.05,452.14,451.55,452.08,1452604
SPY,2024-04-30 07:30:00,450.72,451.75,448.87,450.39,184237
SPY,2024-04-30 08:30:00,449.82,451.61,449.59,451.39,3194449
SPY,2024-04-30 09:30:00,452.45,452.89,452.32,452.80,2597964
SPY,2024-04-30 10:30:00,451.97,452.13,450.90,452.05,511264
SPY,2024-04-30 11:30:00,452.10,452.80,451.74,452.14,1722523
SPY,2024-04-30 12:30:00,452.27,453.49,451.71,453.36,4001194
SPY,2024-04-30 13:30:00,453.63,455.34,452.32,455.13,1662845
SPY,2024-04-30 14:30:00,456.56,458.10,455.00,457.77,2090518
SPY,2024-04-30 15:30:00,456.78,457.20,455.01,457.11,2531085
SPY,2024-04-30 16:30:00,457.27,457.97,455.37,457.85,718346
SPY,2024-04-30 17:30:00,458.83,459.86,457.65,459.15,4883728
SPY,2024-04-30 18:30:00,459.95,460.31,459.71,459.86,1018358
SPY,2024-04-30 19:30:00,459.79,461.55,459.47,460.12,1972485
SPY,2024-04-30 20:30:00,459.06,460.57,457.69,457.70,158302
SPY,2024-04-30 21:30:00,456.46,458.10,455.06,455.38,1843583
SPY,2024-04-30 22:30:00,455.53,456.88,454.71,455.10,702145
SPY,2024-04-30 23:30:00,454.87,454.94,454.47,454.73,3672618
SPY,2024-05-01 00:30:00,453.63,454.50,453.45,453.48,1472202
SPY,2024-05-01 01:30:00,453.39,454.41,452.12,454.35,2259000
SPY,2024-05-01 02:30:00,455.35,455.92,454.55,455.34,4143220
SPY,2024-05-01 03:30:00,455.40,455.59,454.23,454.79,2784369
SPY,2024-05-01 04:30:00,454.97,456.36,454.01,456.14,2109444
SPY,2024-05-01 05:30:00,456.20,456.41,455.59,456.01,263766
SPY,2024-05-01 06:30:00,454.75,455.25,454.71,454.77,4490153
SPY,2024-05-01 07:30:00,455.68,457.21,454.10,457.05,1822747
SPY,2024-05-01 08:30:00,455.63,456.83,455.36,456.18,3391547
SPY,2024-05-01 09:30:00,457.45,458.25,456.21,456.48,1899875
SPY,2024-05-01 10:30:00,455.16,456.37,454.76,455.45,3757473
SPY,2024-05-01 11:30:00,454.21,454.28,453.25,454.16,4125847
SPY,2024-05-01 12:30:00,454.03,455.12,452.88,454.87,791991
SPY,2024-05-01 13:30:00,453.66,454.78,452.78,454.22,2044831
SPY,2024-05-01 14:30:00,455.36,457.30,455.17,455.68,3556000
SPY,2024-05-01 15:30:00,455.15,455.87,453.42,454.70,1578393
SPY,2024-05-01 16:30:00,455.74,457.50,454.39,454.83,2118953
SPY,2024-05-01 17:30:00,453.80,455.44,453.29,454.35,3826818
SPY,2024-05-01 18:30:00,453.94,455.58,453.38,453.86,4491555
SPY,2024-05-01 19:30:00,455.32,457.00,454.34,454.63,598184
SPY,2024-05-01 20:30:00,454.03,455.85,453.12,454.65,124831
SPY,2024-05-01 21:30:00,454.57,454.80,454.56,454.78,2812594
SPY,2024-05-01 22:30:00,454.53,454.77,453.66,453.74,4205890
SPY,2024-05-01 23:30:00,454.52,454.56,454.20,454.52,441455
SPY,2024-05-02 00:30:00,454.36,455.42,453.69,453.81,495917
SPY,2024-05-02 01:30:00,452.57,452.65,451.71,452.07,4997784
SPY,2024-05-02 02:30:00,453.23,454.26,452.56,454.15,427979
SPY,2024-05-02 03:30:00,455.00,455.20,454.93,455.02,2721023
SPY,2024-05-02 04:30:00,455.39,455.94,453.53,453.68,2278331
SPY,2024-05-02 05:30:00,453.89,454.49,452.59,454.15,2541738
SPY,2024-05-02 06:30:00,454.02,454.57,453.25,453.46,1728533
SPY,2024-05-02 07:30:00,454.86,455.22,453.86,453.87,2830899
SPY,2024-05-02 08:30:00,454.10,456.09,454.05,454.87,4572281
SPY,2024-05-02 09:30:00,453.38,453.44,451.86,453.18,2585538
SPY,2024-05-02 10:30:00,452.58,452.74,451.72,452.72,3476996
SPY,2024-05-02 11:30:00,452.01,453.88,450.90,450.95,1297626
SPY,2024-05-02 12:30:00,451.49,452.83,450.04,450.09,411817
SPY,2024-05-02 13:30:00,449.76,450.33,448.85,449.04,1887634
SPY,2024-05-02 14:30:00,447.73,448.13,446.96,447.70,2055892
SPY,2024-05-02 15:30:00,447.03,449.00,445.69,447.13,1900333
SPY,2024-05-02 16:30:00,447.17,449.15,446.76,447.81,2278731
SPY,2024-05-02 17:30:00,448.89,449.02,448.47,448.54,1895151
SPY,2024-05-02 18:30:00,448.94,449.61,447.79,449.44,4243989
SPY,2024-05-02 19:30:00,449.72,449.81,448.74,449.33,4190173
SPY,2024-05-02 20:30:00,448.60,449.60,446.89,448.94,196263
SPY,2024-05-02 21:30:00,447.50,447.72,445.88,446.04,1872384
SPY,2024-05-02 22:30:00,445.16,447.10,444.87,446.25,3743730
SPY,2024-05-02 23:30:00,445.07,446.76,443.08,443.82,1311410
SPY,2024-05-03 00:30:00,445.14,445.49,443.73,444.83,2324461
SPY,2024-05-03 01:30:00,445.05,446.48,443.48,446.36,3651681
SPY,2024-05-03 02:30:00,446.85,447.78,446.84,446.98,4339698
SPY,2024-05-03 03:30:00,446.16,447.42,446.11,446.35,208042
SPY,2024-05-03 04:30:00,445.48,445.65,443.55,444.98,1724609
SPY,2024-05-03 05:30:00,444.56,445.41,444.29,445.27,3000826
SPY,2024-05-03 06:30:00,445.64,447.02,445.08,445.11,3502940
SPY,2024-05-03 07:30:00,443.88,445.52,442.83,443.91,2427267
SPY,2024-05-03 08:30:00,445.32,445.80,444.57,445.48,461606
SPY,2024-05-03 09:30:00,444.98,446.86,444.32,445.32,3408005
SPY,2024-05-03 10:30:00,446.40,447.17,445.29,445.75,1143807
SPY,2024-05-03 11:30:00,444.81,444.84,443.59,444.22,4477777
SPY,2024-05-03 12:30:00,444.99,446.19,444.30,444.76,1966578
SPY,2024-05-03 13:30:00,445.79,447.17,445.02,447.00,3554883
SPY,2024-05-03 14:30:00,447.98,449.83,447.18,448.39,2916316
SPY,2024-05-03 15:30:00,448.42,449.39,447.28,448.16,1092389
SPY,2024-05-03 16:30:00,448.30,449.55,447.42,447.51,4431151
SPY,2024-05-03 17:30:00,448.25,448.57,448.10,448.11,1143288
SPY,2024-05-03 18:30:00,449.44,451.28,448.57,450.05,4388691
SPY,2024-05-03 19:30:00,449.86,451.19,448.39,449.36,4465277
SPY,2024-05-03 20:30:00,448.92,450.25,448.70,449.09,2359509
SPY,2024-05-03 21:30:00,447.99,449.90,446.86,449.45,401202
SPY,2024-05-03 22:30:00,449.02,450.43,447.69,450.15,1297361
SPY,2024-05-03 23:30:00,449.78,450.75,448.85,449.06,4128833
SPY,2024-05-04 00:30:00,448.21,449.62,447.52,449.02,2630138
SPY,2024-05-04 01:30:00,448.81,449.95,447.92,448.68,2199920
SPY,2024-05-04 02:30:00,448.84,449.96,446.89,449.27,1689825
SPY,2024-05-04 03:30:00,448.36,449.83,447.53,449.04,2856600
SPY,2024-05-04 04:30:00,448.13,448.75,446.42,448.75,3299152
SPY,2024-05-04 05:30:00,449.89,451.84,448.40,449.54,2825925
SPY,2024-05-04 06:30:00,448.89,449.42,447.50,449.26,4868970
SPY,2024-05-04 07:30:00,448.12,448.89,446.41,448.74,4379771
SPY,2024-05-04 08:30:00,449.81,451.09,448.86,448.88,4307441
SPY,2024-05-04 09:30:00,450.18,451.17,449.21,450.34,1786781
SPY,2024-05-04 10:30:00,451.27,452.62,451.01,452.28,680321
SPY,2024-05-04 11:30:00,452.45,454.35,451.76,453.33,1051685
SPY,2024-05-04 12:30:00,453.13,455.12,452.36,454.09,1797702
SPY,2024-05-04 13:30:00,454.38,455.66,452.58,455.20,224916
SPY,2024-05-04 14:30:00,455.33,455.49,454.09,454.48,4613201
SPY,2024-05-04 15:30:00,454.01,455.00,453.94,454.36,637726
SPY,2024-05-04 16:30:00,454.77,454.83,454.63,454.81,2527115
SPY,2024-05-04 17:30:00,453.97,455.92,453.65,455.55,4199319
SPY,2024-05-04 18:30:00,456.37,457.47,455.31,455.75,4319128
SPY,2024-05-04 19:30:00,456.41,458.39,455.90,457.10,3414442
SPY,2024-05-04 20:30:00,457.04,458.49,455.73,457.78,907035
SPY,2024-05-04 21:30:00,457.80,459.63,457.40,458.91,2807733
SPY,2024-05-04 22:30:00,459.05,459.32,458.08,458.96,671697
SPY,2024-05-04 23:30:00,459.61,460.52,458.90,459.39,2153886
SPY,2024-05-05 00:30:00,459.82,460.83,458.25,459.71,255839
SPY,2024-05-05 01:30:00,459.02,460.85,458.68,460.08,3219573
SPY,2024-05-05 02:30:00,461.22,462.39,460.96,461.09,1601722
SPY,2024-05-05 03:30:00,460.08,461.72,458.52,461.34,3810864
SPY,2024-05-05 04:30:00,462.30,462.69,460.33,460.45,382403
SPY,2024-05-05 05:30:00,461.89,462.49,460.21,460.91,220206
SPY,2024-05-05 06:30:00,461.66,463.08,459.99,462.39,681668
SPY,2024-05-05 07:30:00,461.88,462.05,461.36,461.36,3457439
SPY,2024-05-05 08:30:00,462.32,462.34,460.43,461.32,4295308
SPY,2024-05-05 09:30:00,460.39,462.38,460.03,462.23,1704787
SPY,2024-05-05 10:30:00,463.02,463.48,461.82,462.98,4318648
SPY,2024-05-05 11:30:00,463.28,464.55,462.22,462.26,1952121
SPY,2024-05-05 12:30:00,462.65,464.31,462.51,462.80,3944596
SPY,2024-05-05 13:30:00,462.93,463.65,461.81,463.16,1514598
SPY,2024-05-05 14:30:00,461.70,462.37,460.61,461.71,4749561
SPY,2024-05-05 15:30:00,461.09,463.05,460.35,461.24,3220782
SPY,2024-05-05 16:30:00,461.19,461.78,459.43,460.79,1051091
SPY,2024-05-05 17:30:00,461.57,462.56,459.71,460.69,1773464
SPY,2024-05-05 18:30:00,459.75,461.05,457.94,458.50,2293929
SPY,2024-05-05 19:30:00,457.04,458.14,456.22,456.39,3874966
SPY,2024-05-05 20:30:00,457.25,458.29,457.06,457.30,1471386
SPY,2024-05-05 21:30:00,456.67,458.06,455.81,455.82,3551339
SPY,2024-05-05 22:30:00,454.73,456.20,453.52,454.43,1963255
SPY,2024-05-05 23:30:00,455.90,457.25,455.17,455.52,3418174
SPY,2024-05-06 00:30:00,456.79,458.07,455.57,455.60,3266328
SPY,2024-05-06 01:30:00,455.62,457.12,455.34,456.10,609147
SPY,2024-05-06 02:30:00,455.58,456.54,455.50,456.16,609372
SPY,2024-05-06 03:30:00,456.56,457.00,455.95,456.31,542529
SPY,2024-05-06 04:30:00,456.99,458.37,456.70,457.79,366054
SPY,2024-05-06 05:30:00,457.19,458.25,456.53,457.65,1831442
SPY,2024-05-06 06:30:00,457.18,459.15,456.54,458.60,4434920
SPY,2024-05-06 07:30:00,457.21,458.24,455.60,457.13,2723490
SPY,2024-05-06 08:30:00,456.15,457.06,454.87,456.77,1838195
